count	sca	fr	to	real_fr	real_to	strand	evalue	hmmlen	len_cds
367	CM000472.1	6465102	6466028	6465096	6466047	+	3.9e-171	914	951
368	CM000472.1	51464764	51465681	51464673	51465708	+	6.1e-171	920	1035
369	CM000472.1	51464764	51465681	51464763	51465708	+	6.1e-171	920	945
370	CM000472.1	119789142	119788223	119788190	119789249	-	2.1e-170	910	1059
371	CM000472.1	119789142	119788223	119788190	119789186	-	2.1e-170	910	996
372	CM000472.1	119789142	119788223	119788190	119789159	-	2.1e-170	910	969
373	CM000472.1	119789142	119788223	119788190	119789153	-	2.1e-170	910	963
374	CM000472.1	52256751	52255830	52255834	52256758	-	1.2e-169	909	924
375	CM000472.1	52256751	52255830	52255834	52256716	-	1.2e-169	909	882
376	CM000472.1	48221107	48222015	48221097	48222027	+	1.2e-169	906	930
377	CM000472.1	52457037	52457965	52457030	52457981	+	7.2e-169	910	951
378	CM000472.1	119566348	119565427	119565409	119566348	-	8.4e-169	908	939
379	CM000472.1	6475886	6474978	6474914	6475898	-	2.3e-168	880	984
380	CM000472.1	55572213	55573128	55572205	55573150	+	4.3e-167	912	945
381	CM000472.1	55592738	55593656	55592732	55593668	+	1.4e-165	918	936
382	CM000472.1	55592738	55593656	55592738	55593668	+	1.4e-165	918	930
383	CM000472.1	54344125	54343200	54343186	54344146	-	2.5e-165	911	960
384	CM000472.1	119905932	119905007	119905035	119905932	-	6.6e-165	920	897
385	CM000472.1	119905932	119905007	119905035	119905917	-	6.6e-165	920	882
386	CM000472.1	52517136	52518061	52517081	52518071	+	1.7e-164	913	990
387	CM000472.1	50775856	50776764	50775846	50776746	+	3.4e-164	906	900
388	CM000472.1	51701218	51700301	51700285	51701218	-	1.5e-160	923	933
389	CM000472.1	53087132	53088055	53087005	53088022	+	7.4e-160	913	1017
390	CM000472.1	53087132	53088055	53087071	53088022	+	7.4e-160	913	951
391	CM000472.1	53087132	53088055	53087125	53088022	+	7.4e-160	913	897
392	CM000472.1	51869850	51870774	51869837	51870782	+	8.5e-160	901	945
393	CM000472.1	51869850	51870774	51869840	51870782	+	8.5e-160	901	942
394	CM000472.1	51735214	51736129	51735171	51736152	+	6.4e-159	909	981
395	CM000472.1	51735214	51736129	51735192	51736152	+	6.4e-159	909	960
396	CM000472.1	51735214	51736129	51735213	51736152	+	6.4e-159	909	939
397	CM000472.1	53104902	53105825	53104895	53105825	+	4.2e-157	915	930
398	CM000472.1	54383136	54382211	54382197	54383115	-	8.1e-152	915	918
399	CM000472.1	51668966	51669883	51668965	51669898	+	3.4e-150	909	933
400	CM000472.1	50823541	50824455	50823540	50824488	+	2.3e-149	923	948
401	CM000472.1	51439993	51440907	51439990	51440977	+	2e-145	908	987
402	CM000472.1	51439993	51440907	51440071	51440977	+	2e-145	908	906
403	CM000472.1	51439993	51440907	51440098	51440977	+	2e-145	908	879
404	CM000472.1	119755302	119754379	119754336	119755308	-	1.8e-142	908	972
405	CM000472.1	119755302	119754379	119754336	119755215	-	1.8e-142	908	879
406	CM000472.1	71098167	71097299	71097278	71098241	-	9.1e-137	838	963
407	CM000472.1	5565547	5566469	5565527	5566466	+	3.5e-129	893	939
408	CM000472.1	4739476	4738559	4738519	4739497	-	1.6e-128	891	978
409	CM000472.1	5500985	5501912	5500965	5501931	+	2e-124	892	966
410	CM000472.1	5522516	5521594	5521591	5522533	-	6.8e-124	893	942
411	CM000472.1	4128944	4129872	4128928	4129873	+	1.3e-123	910	945
412	CM000472.1	4168496	4169422	4168478	4169423	+	1.6e-123	907	945
413	CM000472.1	4501277	4502200	4501221	4502250	+	5.8e-122	890	1029
414	CM000472.1	4501277	4502200	4501257	4502250	+	5.8e-122	890	993
415	CM000472.1	4501277	4502200	4501305	4502250	+	5.8e-122	890	945
416	CM000472.1	5852144	5851250	5851193	5852165	-	7.2e-122	870	972
417	CM000472.1	5435409	5436333	5435391	5436357	+	8.6e-122	883	966
418	CM000472.1	4362528	4361621	4361575	4362538	-	2.4e-121	862	963
419	CM000472.1	4389420	4390335	4389393	4390293	+	5.1e-118	884	900
420	CM000472.1	4332377	4333286	4332361	4333318	+	6.1e-118	883	957
421	CM000472.1	4332377	4333286	4332364	4333318	+	6.1e-118	883	954
422	CM000472.1	4595498	4594576	4594575	4595520	-	5.7e-116	875	945
423	CM000472.1	5169037	5169949	5168999	5169956	+	9.5e-116	888	957
424	CM000472.1	4111810	4110923	4110888	4111836	-	1.1e-115	864	948
425	CM000472.1	4111810	4110923	4110888	4111788	-	1.1e-115	864	900
426	CM000472.1	4604164	4603273	4603230	4604196	-	3.9e-115	857	966
427	CM000472.1	5224527	5223633	5223616	5224579	-	1.3e-114	863	963
428	CM000472.1	5224527	5223633	5223616	5224561	-	1.3e-114	863	945
429	CM000472.1	4484169	4483285	4483257	4484205	-	2e-114	857	948
430	CM000472.1	4726418	4727326	4726385	4727321	+	5.8e-114	892	936
431	CM000472.1	5260030	5260957	5259966	5260974	+	8.7e-113	901	1008
432	CM000472.1	5260030	5260957	5259996	5260974	+	8.7e-113	901	978
433	CM000472.1	5260030	5260957	5260029	5260974	+	8.7e-113	901	945
434	CM000472.1	4556424	4557308	4556359	4557292	+	1.4e-111	856	933
435	CM000472.1	4556424	4557308	4556401	4557292	+	1.4e-111	856	891
436	CM000472.1	5469421	5468493	5468475	5469438	-	1.1e-110	895	963
437	CM000472.1	5739469	5738559	5738589	5739549	-	4.2e-110	890	960
438	CM000472.1	5739469	5738559	5738589	5739504	-	4.2e-110	890	915
439	CM000472.1	4224879	4225792	4224846	4225800	+	7.8e-110	887	954
440	CM000472.1	4047755	4046840	4046824	4047769	-	2.6e-109	881	945
441	CM000472.1	4266570	4267487	4266467	4267520	+	5.2e-109	874	1053
442	CM000472.1	4266570	4267487	4266545	4267520	+	5.2e-109	874	975
443	CM000472.1	4266570	4267487	4266572	4267520	+	5.2e-109	874	948
444	CM000472.1	4273718	4274635	4273693	4274668	+	1.2e-108	875	975
445	CM000472.1	4273718	4274635	4273720	4274668	+	1.2e-108	875	948
446	CM000472.1	5069738	5070648	5069675	5070656	+	5.2e-108	891	981
447	CM000472.1	5069738	5070648	5069708	5070656	+	5.2e-108	891	948
448	CM000472.1	5668139	5667227	5667229	5668219	-	1.3e-106	893	990
449	CM000472.1	5668139	5667227	5667229	5668174	-	1.3e-106	893	945
450	CM000472.1	4319661	4320566	4319618	4320593	+	1.3e-105	879	975
451	CM000472.1	4851703	4850818	4850774	4851647	-	1.3e-104	863	873
452	CM000472.1	4678843	4679750	4678828	4679776	+	6.6e-104	861	948
453	CM000472.1	5582089	5582993	5582049	5583045	+	9.5e-104	865	996
454	CM000472.1	5582089	5582993	5582061	5583045	+	9.5e-104	865	984
455	CM000472.1	5121741	5120838	5120834	5121779	-	3.9e-103	881	945
456	CM000472.1	4540385	4539480	4539501	4540410	-	5.6e-103	860	909
457	CM000472.1	5082902	5083812	5082870	5083821	+	5.2e-102	894	951
458	CM000472.1	5031782	5032696	5031781	5032720	+	5.9e-102	877	939
459	CM000472.1	5031782	5032696	5031832	5032720	+	5.9e-102	877	888
460	CM000472.1	5649765	5648836	5648840	5649782	-	2.5e-101	906	942
461	CM000472.1	4466596	4467525	4466582	4467467	+	3.7e-101	896	885
462	CM000472.1	5708941	5708023	5708024	5708981	-	8.6e-101	903	957
463	CM000472.1	5708941	5708023	5708024	5708969	-	8.6e-101	903	945
464	CM000472.1	5684267	5683341	5683344	5684364	-	1.3e-100	902	1020
465	CM000472.1	5684267	5683341	5683344	5684286	-	1.3e-100	902	942
466	CM000472.1	5628654	5629575	5628627	5629575	+	1.4e-99	906	948
467	CM000472.1	5004699	5003770	5003762	5004701	-	9.6e-99	887	939
468	CM000472.1	4561760	4562684	4561665	4562730	+	4e-98	884	1065
469	CM000472.1	4561760	4562684	4561677	4562730	+	4e-98	884	1053
470	CM000472.1	4561760	4562684	4561746	4562730	+	4e-98	884	984
471	CM000472.1	5459214	5458295	5458285	5459260	-	8.1e-98	889	975
472	CM000472.1	5149705	5148782	5148829	5149717	-	1.3e-97	911	888
473	CM000472.1	4587236	4588154	4587227	4588166	+	5e-95	909	939
474	CM000472.1	4626927	4626029	4626011	4626953	-	9.4e-92	871	942
475	CM000472.1	4626927	4626029	4626011	4626899	-	9.4e-92	871	888
476	CM000472.1	4881063	4880140	4880138	4881104	-	2.2e-90	892	966
477	CM000472.1	4881063	4880140	4880138	4881086	-	2.2e-90	892	948
478	CM000472.1	4881063	4880140	4880138	4881020	-	2.2e-90	892	882
479	CM000472.1	4635547	4634649	4634631	4635573	-	3.4e-87	871	942
480	CM000472.1	4635547	4634649	4634631	4635519	-	3.4e-87	871	888
481	CM000472.1	5789728	5790607	5789689	5790649	+	3.8e-87	839	960
482	CM000472.1	5789728	5790607	5789749	5790649	+	3.8e-87	839	900
483	CM000472.1	4812683	4811762	4811756	4812707	-	1.5e-86	885	951
484	CM000472.1	4812683	4811762	4811756	4812680	-	1.5e-86	885	924
485	CM000472.1	5417417	5418326	5417375	5418350	+	2.1e-85	892	975
486	CM000472.1	5417417	5418326	5417384	5418350	+	2.1e-85	892	966
487	CM000472.1	4982339	4981425	4981410	4982343	-	5.4e-85	870	933
488	CM000472.1	4832401	4831477	4831486	4832425	-	2.4e-81	876	939
489	CM000472.1	4832401	4831477	4831486	4832398	-	2.4e-81	876	912
490	CM000472.1	4801484	4800569	4800603	4801518	-	6.4e-73	872	915
491	CM000472.1	4801484	4800569	4800603	4801485	-	6.4e-73	872	882
492	CM000472.1	5880582	5881485	5880538	5881501	+	4.8e-69	865	963
493	CM000472.1	4529019	4528107	4528083	4529055	-	1.3e-57	887	972
494	CM000472.1	4529019	4528107	4528083	4529010	-	1.3e-57	887	927
495	CM000472.1	4529019	4528107	4528083	4528983	-	1.3e-57	887	900
496	CM000473.1	52653335	52654259	52653328	52654279	+	5.9e-191	916	951
497	CM000473.1	52653335	52654259	52653394	52654279	+	5.9e-191	916	885
498	CM000473.1	52797684	52798613	52797686	52798625	+	6.5e-181	922	939
499	CM000473.1	45953513	45954431	45953506	45954445	+	2.5e-177	915	939
500	CM000473.1	53006952	53007878	53006952	53007882	+	1.9e-175	915	930
501	CM000473.1	52752899	52753825	52752898	52753837	+	3.9e-175	918	939
502	CM000473.1	52562203	52563123	52562121	52563129	+	6.1e-174	920	1008
503	CM000473.1	52562203	52563123	52562187	52563129	+	6.1e-174	920	942
504	CM000473.1	52562203	52563123	52562220	52563129	+	6.1e-174	920	909
505	CM000473.1	52983763	52984689	52983763	52984693	+	1.2e-171	918	930
506	CM000473.1	52983763	52984689	52983778	52984693	+	1.2e-171	918	915
507	CM000473.1	53069436	53070363	53069429	53070371	+	1e-170	914	942
508	CM000473.1	52679583	52680509	52679582	52680521	+	6.7e-170	918	939
509	CM000473.1	52884760	52885687	52884761	52885700	+	7e-169	919	939
510	CM000473.1	52858811	52859731	52858765	52859770	+	1.3e-166	915	1005
511	CM000473.1	52858811	52859731	52858810	52859770	+	1.3e-166	915	960
512	CM000473.1	52763998	52764923	52763885	52764935	+	1.2e-165	915	1050
513	CM000473.1	52763998	52764923	52763999	52764935	+	1.2e-165	915	936
514	CM000473.1	52763998	52764923	52764011	52764935	+	1.2e-165	915	924
515	CM000473.1	52727527	52726601	52726582	52727527	-	1.5e-163	922	945
516	CM000473.1	52727527	52726601	52726582	52727512	-	1.5e-163	922	930
517	CM000473.1	52833097	52834022	52833096	52834035	+	9.6e-159	914	939
518	CM000473.1	52833097	52834022	52833105	52834035	+	9.6e-159	914	930
519	CM000473.1	52821012	52821936	52821011	52821893	+	7.5e-157	912	882
520	CM000473.1	52902686	52901760	52901747	52902686	-	6.8e-153	919	939
521	CM000473.1	52924916	52925843	52924902	52925856	+	2.4e-145	906	954
522	CM000473.1	52924916	52925843	52924917	52925856	+	2.4e-145	906	939
523	CM000474.1	22814574	22813643	22813587	22814475	-	8.1e-175	911	888
524	CM000475.1	1744200	1743276	1743270	1744332	-	3.2e-196	919	1062
525	CM000475.1	1744200	1743276	1743270	1744248	-	3.2e-196	919	978
526	CM000475.1	1744200	1743276	1743270	1744206	-	3.2e-196	919	936
527	CM000475.1	1744200	1743276	1743270	1744179	-	3.2e-196	919	909
528	CM000475.1	2251008	2251923	2250999	2251941	+	5.3e-193	917	942
529	CM000475.1	2257009	2256097	2256082	2257030	-	2.2e-192	906	948
530	CM000475.1	354285	355193	354336	355215	+	6.2e-189	908	879
531	CM000475.1	341904	342821	341897	342839	+	8e-179	907	942
532	CM000475.1	787645	788570	787523	788432	+	6e-177	916	909
533	CM000475.1	2220741	2219838	2219836	2220769	-	1.6e-174	891	933
534	CM000475.1	463603	462687	462661	463639	-	4.8e-171	910	978
535	CM000475.1	463603	462687	462661	463609	-	4.8e-171	910	948
536	CM000475.1	813934	814849	813865	814858	+	7.7e-169	898	993
537	CM000475.1	813934	814849	813934	814858	+	7.7e-169	898	924
538	CM000475.1	813934	814849	813985	814858	+	7.7e-169	898	873
539	CM000475.1	2156864	2155943	2155928	2156870	-	3.4e-168	914	942
540	CM000475.1	707540	708452	707439	708471	+	2.2e-167	905	1032
541	CM000475.1	707540	708452	707472	708471	+	2.2e-167	905	999
542	CM000475.1	707540	708452	707523	708471	+	2.2e-167	905	948
543	CM000475.1	707540	708452	707532	708471	+	2.2e-167	905	939
544	CM000475.1	3222090	3221178	3221058	3222102	-	6e-167	900	1044
545	CM000475.1	3222090	3221178	3221058	3221931	-	6e-167	900	873
546	CM000475.1	609467	608549	608541	609474	-	1.3e-166	912	933
547	CM000475.1	421935	422851	421928	422852	+	2.1e-165	917	924
548	CM000475.1	569708	570622	569629	570676	+	7.7e-165	912	1047
549	CM000475.1	569708	570622	569701	570676	+	7.7e-165	912	975
550	CM000475.1	374760	375683	374753	375695	+	8.4e-164	916	942
551	CM000475.1	470434	471351	470427	471372	+	1.1e-163	913	945
552	CM000475.1	470434	471351	470451	471372	+	1.1e-163	913	921
553	CM000475.1	470434	471351	470499	471372	+	1.1e-163	913	873
554	CM000475.1	833147	834064	833102	834077	+	2.8e-163	905	975
555	CM000475.1	833147	834064	833132	834077	+	2.8e-163	905	945
556	CM000475.1	441867	442782	441861	442806	+	3.3e-163	907	945
557	CM000475.1	441867	442782	441897	442806	+	3.3e-163	907	909
558	CM000475.1	733771	734688	733764	734691	+	9.2e-163	917	927
559	CM000475.1	514680	515592	514673	515645	+	6.2e-156	905	972
560	CM000475.1	529735	530647	529727	530663	+	1.2e-153	906	936
561	CM000475.1	529735	530647	529748	530663	+	1.2e-153	906	915
562	CM000475.1	629413	628498	628504	629419	-	2.8e-153	916	915
563	CM000475.1	1230793	1229866	1229808	1230804	-	2.5e-148	912	996
564	CM000476.1	78485576	78486491	78485569	78486445	+	1.3e-161	916	876
565	CM000476.1	783096	784015	783092	784043	+	2.2e-160	919	951
566	CM000476.1	78475022	78475935	78475015	78475954	+	6.1e-160	906	939
567	CM000476.1	78475022	78475935	78475024	78475954	+	6.1e-160	906	930
568	CM000476.1	78475022	78475935	78475057	78475954	+	6.1e-160	906	897
569	CM000476.1	769206	770129	769199	770141	+	5.7e-154	916	942
570	CM000476.1	78462557	78463468	78462550	78463489	+	8.2e-151	901	939
571	CM000477.1	3226031	3226957	3226024	3226963	+	1.3e-218	921	939
572	CM000477.1	3375501	3376425	3375494	3376433	+	1.3e-177	916	939
573	CM000477.1	3375501	3376425	3375536	3376433	+	1.3e-177	916	897
574	CM000478.1	3194200	3193271	3193258	3194203	-	1.8e-213	926	945
575	CM000478.1	3194200	3193271	3193258	3194200	-	1.8e-213	926	942
576	CM000478.1	2923089	2922165	2922152	2923208	-	1.1e-205	911	1056
577	CM000478.1	2923089	2922165	2922152	2923094	-	1.1e-205	911	942
578	CM000478.1	2888532	2887612	2887599	2888538	-	2.1e-200	914	939
579	CM000478.1	2888532	2887612	2887599	2888490	-	2.1e-200	914	891
580	CM000478.1	3011173	3012096	3011169	3012099	+	1e-189	920	930
581	CM000478.1	2859140	2858222	2858207	2859200	-	7.6e-187	912	993
582	CM000478.1	2859140	2858222	2858207	2859167	-	7.6e-187	912	960
583	CM000478.1	2859140	2858222	2858207	2859146	-	7.6e-187	912	939
584	CM000478.1	3088089	3087166	3087156	3088104	-	2.9e-183	914	948
585	CM000478.1	51593340	51594254	51593257	51594265	+	4.9e-183	906	1008
586	CM000478.1	51593340	51594254	51593332	51594265	+	4.9e-183	906	933
587	CM000478.1	51593340	51594254	51593362	51594265	+	4.9e-183	906	903
588	CM000478.1	3216404	3217328	3216370	3217336	+	4.3e-181	914	966
589	CM000478.1	3216404	3217328	3216388	3217336	+	4.3e-181	914	948
590	CM000478.1	3216404	3217328	3216463	3217336	+	4.3e-181	914	873
591	CM000478.1	51607846	51608760	51607839	51608763	+	1e-180	909	924
592	CM000478.1	3074421	3073496	3073488	3074454	-	4.4e-176	917	966
593	CM000478.1	3074421	3073496	3073488	3074436	-	4.4e-176	917	948
594	CM000478.1	3074421	3073496	3073488	3074361	-	4.4e-176	917	873
595	CM000478.1	2993079	2994002	2993075	2994005	+	9.5e-175	922	930
596	CM000478.1	3105865	3106731	3105849	3106896	+	1.8e-154	861	1047
597	CM000478.1	3105865	3106731	3106008	3106896	+	1.8e-154	861	888
598	CM000478.1	3229247	3228686	3228672	3229545	-	6.2e-119	555	873
599	CM000480.1	14520549	14519626	14519626	14520556	-	1.5e-221	915	930
600	CM000480.1	8907050	8906126	8906117	8907056	-	5.6e-221	913	939
601	CM000480.1	14478974	14478048	14478017	14478980	-	1.1e-219	920	963
602	CM000480.1	14620109	14621034	14619976	14621065	+	5e-219	917	1089
603	CM000480.1	14620109	14621034	14620102	14621065	+	5e-219	917	963
604	CM000480.1	14620109	14621034	14620168	14621065	+	5e-219	917	897
605	CM000480.1	14560139	14559215	14559215	14560145	-	3.5e-217	917	930
606	CM000480.1	8819191	8818265	8818258	8819197	-	1.2e-214	918	939
607	CM000480.1	8878004	8878929	8877997	8878936	+	1.1e-211	915	939
608	CM000480.1	14506913	14505990	14505959	14506919	-	4.3e-211	907	960
609	CM000480.1	8943541	8944468	8943481	8944501	+	2e-210	916	1020
610	CM000480.1	8795509	8794583	8794540	8795578	-	3.8e-209	916	1038
611	CM000480.1	8795509	8794583	8794540	8795572	-	3.8e-209	916	1032
612	CM000480.1	8795509	8794583	8794540	8795515	-	3.8e-209	916	975
613	CM000480.1	8795509	8794583	8794540	8795416	-	3.8e-209	916	876
614	CM000480.1	8785585	8786511	8785578	8786520	+	3.6e-208	919	942
615	CM000480.1	14582946	14582021	14582022	14582952	-	1.3e-201	918	930
616	CM000480.1	8808003	8807078	8807074	8808010	-	5.3e-199	914	936
617	CM000480.1	8808003	8807078	8807074	8807968	-	5.3e-199	914	894
618	CM000480.1	14765572	14766496	14765496	14766633	+	3.8e-191	915	1137
619	CM000480.1	14765572	14766496	14765565	14766633	+	3.8e-191	915	1068
620	CM000480.1	14765572	14766496	14765652	14766633	+	3.8e-191	915	981
621	CM000480.1	14765572	14766496	14765739	14766633	+	3.8e-191	915	894
622	CM000480.1	15408648	15409578	15408643	15409591	+	1.3e-171	913	948
623	CM000480.1	15408648	15409578	15408667	15409591	+	1.3e-171	913	924
624	CM000480.1	15408648	15409578	15408718	15409591	+	1.3e-171	913	873
625	CM000480.1	15475531	15476459	15475525	15476473	+	1.7e-169	901	948
626	CM000480.1	15475531	15476459	15475600	15476473	+	1.7e-169	901	873
627	CM000480.1	15489983	15489054	15489031	15489988	-	3e-168	918	957
628	CM000480.1	15489983	15489054	15489031	15489913	-	3e-168	918	882
629	CM000480.1	8457896	8458820	8457890	8458835	+	3.5e-165	912	945
630	CM000480.1	15629943	15630873	15629935	15630886	+	2e-158	915	951
631	CM000480.1	15421996	15422926	15421988	15422939	+	2e-149	913	951
632	DS489377.1	660	1575	674	1592	+	1.8e-161	911	918
633	CM000491.1	218309283	218308357	218308344	218309406	-	6.6e-196	915	1062
634	CM000491.1	218309283	218308357	218308344	218309358	-	6.6e-196	915	1014
635	CM000491.1	218309283	218308357	218308344	218309289	-	6.6e-196	915	945
636	CM000491.1	219002492	219003402	219002467	219003442	+	1.7e-194	897	975
637	CM000491.1	219002492	219003402	219002473	219003442	+	1.7e-194	897	969
638	CM000491.1	218162117	218163043	218161987	218163040	+	1e-192	918	1053
639	CM000491.1	218162117	218163043	218162014	218163040	+	1e-192	918	1026
640	CM000491.1	218162117	218163043	218162110	218163040	+	1e-192	918	930
641	CM000491.1	218162117	218163043	218162137	218163040	+	1e-192	918	903
642	CM000491.1	130092967	130092042	130092034	130092973	-	5.5e-192	919	939
643	CM000491.1	218955530	218956458	218955529	218956486	+	7e-192	922	957
644	CM000491.1	218955530	218956458	218955568	218956486	+	7e-192	922	918
645	CM000491.1	218325803	218326727	218325802	218326729	+	2.7e-191	917	927
646	CM000491.1	218441453	218442377	218441446	218442391	+	8.6e-188	916	945
647	CM000491.1	219105748	219104822	219104816	219105764	-	5.3e-187	914	948
648	CM000491.1	219105748	219104822	219104816	219105746	-	5.3e-187	914	930
649	CM000491.1	219105748	219104822	219104816	219105710	-	5.3e-187	914	894
650	CM000491.1	219039834	219040760	219039817	219040765	+	5.7e-187	914	948
651	CM000491.1	219039834	219040760	219039835	219040765	+	5.7e-187	914	930
652	CM000491.1	219039834	219040760	219039871	219040765	+	5.7e-187	914	894
653	CM000491.1	219131444	219130519	219130510	219131449	-	2.7e-183	915	939
654	CM000491.1	219164811	219163898	219163860	219164811	-	1.1e-182	900	951
655	CM000491.1	130765818	130766740	130765778	130766741	+	2.6e-182	916	963
656	CM000491.1	130765818	130766740	130765811	130766741	+	2.6e-182	916	930
657	CM000491.1	218726016	218726940	218726009	218727053	+	3.6e-182	918	1044
658	CM000491.1	218726016	218726940	218726126	218727053	+	3.6e-182	918	927
659	CM000491.1	218726016	218726940	218726141	218727053	+	3.6e-182	918	912
660	CM000491.1	218008703	218007794	218007781	218008735	-	1e-181	895	954
661	CM000491.1	218933768	218934692	218933762	218934689	+	2.6e-181	913	927
662	CM000491.1	218933768	218934692	218933804	218934689	+	2.6e-181	913	885
663	CM000491.1	218393039	218392112	218392075	218393044	-	2.9e-181	916	969
664	CM000491.1	219077374	219076455	219076428	219077379	-	3.1e-181	906	951
665	CM000491.1	130862089	130861163	130861162	130862092	-	3.1e-181	922	930
666	CM000491.1	129874831	129873909	129873874	129874852	-	4.8e-181	908	978
667	CM000491.1	219188099	219187172	219187150	219188167	-	2.9e-180	918	1017
668	CM000491.1	219188099	219187172	219187150	219188104	-	2.9e-180	918	954
669	CM000491.1	218691291	218692215	218691284	218692223	+	7.8e-180	918	939
670	CM000491.1	129726423	129725505	129725488	129726433	-	2.5e-179	909	945
671	CM000491.1	129807039	129807966	129806974	129807982	+	6.3e-179	922	1008
672	CM000491.1	129807039	129807966	129807007	129807982	+	6.3e-179	922	975
673	CM000491.1	129807039	129807966	129807055	129807982	+	6.3e-179	922	927
674	CM000491.1	129933213	129934137	129933207	129934149	+	9.8e-179	917	942
675	CM000491.1	130640669	130639742	130639685	130640675	-	2.2e-178	915	990
676	CM000491.1	218819303	218818383	218818344	218819307	-	1.6e-177	911	963
677	CM000491.1	218819303	218818383	218818344	218819301	-	1.6e-177	911	957
678	CM000491.1	218819303	218818383	218818344	218819229	-	1.6e-177	911	885
679	CM000491.1	218819303	218818383	218818344	218819226	-	1.6e-177	911	882
680	CM000491.1	129792537	129793463	129792531	129793473	+	3e-176	913	942
681	CM000491.1	218748630	218749554	218748623	218749562	+	3.5e-176	919	939
682	CM000491.1	218466879	218467806	218466881	218467820	+	4.6e-176	911	939
683	CM000491.1	218089020	218088100	218088067	218089096	-	2.4e-175	912	1029
684	CM000491.1	218841038	218840123	218840079	218841042	-	1.8e-174	898	963
685	CM000491.1	218841038	218840123	218840079	218841036	-	1.8e-174	898	957
686	CM000491.1	218841038	218840123	218840079	218840964	-	1.8e-174	898	885
687	CM000491.1	218841038	218840123	218840079	218840961	-	1.8e-174	898	882
688	CM000491.1	218870432	218869508	218869499	218870438	-	1.9e-174	918	939
689	CM000491.1	129747830	129746904	129746896	129747835	-	2.6e-174	918	939
690	CM000491.1	218784439	218785367	218784434	218785370	+	2.7e-173	923	936
691	CM000491.1	218479669	218480591	218479658	218480648	+	3.9e-173	912	990
692	CM000491.1	218479669	218480591	218479661	218480648	+	3.9e-173	912	987
693	CM000491.1	218479669	218480591	218479769	218480648	+	3.9e-173	912	879
694	CM000491.1	218047590	218048514	218047583	218048546	+	7.7e-173	918	963
695	CM000491.1	218568059	218568984	218568057	218568996	+	9.4e-173	904	939
696	CM000491.1	130758225	130759151	130758134	130759154	+	1.4e-172	913	1020
697	CM000491.1	130758225	130759151	130758218	130759154	+	1.4e-172	913	936
698	CM000491.1	130758225	130759151	130758236	130759154	+	1.4e-172	913	918
699	CM000491.1	130103918	130102995	130102971	130103925	-	5.1e-172	914	954
700	CM000491.1	218894638	218895565	218894638	218895577	+	4.6e-170	917	939
701	CM000491.1	218894638	218895565	218894659	218895577	+	4.6e-170	917	918
702	CM000491.1	218894638	218895565	218894674	218895577	+	4.6e-170	917	903
703	CM000491.1	218584383	218585305	218584377	218585316	+	1e-169	910	939
704	CM000491.1	219219507	219218582	219218571	219219507	-	2.3e-169	919	936
705	CM000491.1	219219507	219218582	219218571	219219471	-	2.3e-169	919	900
706	CM000491.1	218263495	218262569	218262574	218263501	-	5.5e-169	920	927
707	CM000491.1	218144899	218145820	218144831	218145836	+	3.7e-167	910	1005
708	CM000491.1	218144899	218145820	218144882	218145836	+	3.7e-167	910	954
709	CM000491.1	218144899	218145820	218144888	218145836	+	3.7e-167	910	948
710	CM000491.1	218606798	218607719	218606792	218607731	+	4.6e-166	910	939
711	CM000491.1	218274789	218273865	218273844	218274789	-	2.9e-165	916	945
712	CM000491.1	218274789	218273865	218273844	218274753	-	2.9e-165	916	909
713	CM000491.1	218229565	218228650	218228638	218229562	-	4.6e-165	905	924
714	CM000491.1	130044514	130043592	130043571	130044567	-	8.8e-164	910	996
715	CM000491.1	130044514	130043592	130043571	130044555	-	8.8e-164	910	984
716	CM000491.1	130044514	130043592	130043571	130044519	-	8.8e-164	910	948
717	CM000491.1	129906617	129905698	129905687	129906668	-	1.9e-162	922	981
718	CM000491.1	129906617	129905698	129905687	129906617	-	1.9e-162	922	930
719	CM000491.1	218645566	218646488	218645500	218646499	+	3.9e-162	910	999
720	CM000491.1	218645566	218646488	218645560	218646499	+	3.9e-162	910	939
721	CM000491.1	219112416	219111494	219111482	219112478	-	4.8e-162	916	996
722	CM000491.1	219112416	219111494	219111482	219112439	-	4.8e-162	916	957
723	CM000491.1	219023046	219023968	219022983	219023979	+	3.2e-161	916	996
724	CM000491.1	219023046	219023968	219023022	219023979	+	3.2e-161	916	957
725	CM000491.1	129890337	129889427	129889402	129890356	-	8.9e-161	897	954
726	CM000491.1	218511476	218512401	218511425	218512433	+	1.8e-160	910	1008
727	CM000491.1	218511476	218512401	218511470	218512433	+	1.8e-160	910	963
728	CM000491.1	130081192	130082110	130081101	130082133	+	1.6e-159	907	1032
729	CM000491.1	130081192	130082110	130081173	130082133	+	1.6e-159	907	960
730	CM000491.1	130081192	130082110	130081206	130082133	+	1.6e-159	907	927
731	CM000491.1	130081192	130082110	130081230	130082133	+	1.6e-159	907	903
732	CM000491.1	218366637	218365716	218365707	218366721	-	6.9e-157	919	1014
733	CM000491.1	218366637	218365716	218365707	218366634	-	6.9e-157	919	927
734	CM000491.1	218366637	218365716	218365707	218366598	-	6.9e-157	919	891
735	CM000491.1	218176193	218177101	218176224	218177106	+	8.4e-156	897	882
736	CM000491.1	218289500	218290423	218289499	218290444	+	1.2e-148	915	945
737	CM000491.1	218289500	218290423	218289517	218290444	+	1.2e-148	915	927
