count	sca	fr	to	real_fr	real_to	strand	evalue	hmmlen	len_cds
359	JAAFGN010020762.1	22789	23720	22788	23727	+	9.3e-54	916	939
360	JAAFGN010020762.1	1179	256	1179	246	-	5e-49	928	933
361	JAAFGN010020870.1	5934	5003	5934	4977	-	2.6e-60	914	957
362	JAAFGN010020870.1	5934	5003	5916	4977	-	2.6e-60	914	939
363	JAAFGN010020973.1	23315	23796	23218	24139	+	6.9e-31	442	921
364	JAAFGN010020973.1	13380	14152	13283	14213	+	7.4e-31	756	930
365	JAAFGN010021667.1	14519	13593	14552	13589	-	5.6e-97	909	963
366	JAAFGN010021667.1	21636	20710	21669	20706	-	4.7e-95	910	963
367	JAAFGN010021851.1	4607	3669	4730	3638	-	2.1e-160	925	1092
368	JAAFGN010021851.1	4607	3669	4673	3638	-	2.1e-160	925	1035
369	JAAFGN010021851.1	4607	3669	4643	3638	-	2.1e-160	925	1005
370	JAAFGN010021851.1	11099	10162	11150	10139	-	5.1e-154	921	1011
371	JAAFGN010021851.1	11099	10162	11129	10139	-	5.1e-154	921	990
372	JAAFGN010021851.1	26209	25274	26221	25264	-	1.5e-134	922	957
373	JAAFGN010021851.1	19929	18996	19939	18985	-	1.2e-126	918	954
374	JAAFGN010021858.1	17089	16423	17173	16237	-	5.2e-42	629	936
375	JAAFGN010021858.1	8705	8039	8789	7853	-	8.6e-41	629	936
376	JAAFGN010023027.1	24502	23678	24597	23619	-	1.1e-81	792	978
377	JAAFGN010023027.1	7732	8561	7637	8573	+	1.8e-75	806	936
378	JAAFGN010023383.1	24167	23247	24219	23208	-	4.2e-106	893	1011
379	JAAFGN010023383.1	24167	23247	24198	23208	-	4.2e-106	893	990
380	JAAFGN010023383.1	16270	15354	16317	15315	-	1.3e-94	912	1002
381	JAAFGN010023383.1	16270	15354	16299	15315	-	1.3e-94	912	984
382	JAAFGN010023494.1	7353	6435	7378	6427	-	2.4e-56	889	951
383	JAAFGN010024293.1	17853	18784	17847	18789	+	8.8e-124	905	942
384	JAAFGN010024293.1	3267	4200	3263	4202	+	1e-123	902	939
385	JAAFGN010024293.1	9975	10908	9969	10911	+	8.4e-119	905	942
386	JAAFGN010024654.1	17568	16862	17611	16660	-	1.9e-43	649	951
387	JAAFGN010024654.1	17568	16862	17599	16660	-	1.9e-43	649	939
388	JAAFGN010025218.1	19352	18433	19404	18393	-	3.1e-106	902	1011
389	JAAFGN010025218.1	19352	18433	19389	18393	-	3.1e-106	902	996
390	JAAFGN010025218.1	19352	18433	19287	18393	-	3.1e-106	902	894
391	JAAFGN010025218.1	22522	21604	22575	21564	-	3.6e-102	897	1011
392	JAAFGN010025218.1	22522	21604	22560	21564	-	3.6e-102	897	996
393	JAAFGN010025218.1	22522	21604	22458	21564	-	3.6e-102	897	894
394	JAAFGN010025470.1	23117	24032	23083	24076	+	2.3e-92	882	993
395	JAAFGN010025470.1	23117	24032	23158	24076	+	2.3e-92	882	918
396	JAAFGN010025470.1	23117	24032	23182	24076	+	2.3e-92	882	894
397	JAAFGN010025470.1	9975	10864	9935	10937	+	2e-91	865	1002
398	JAAFGN010025470.1	9975	10864	10010	10937	+	2e-91	865	927
399	JAAFGN010025470.1	9975	10864	10034	10937	+	2e-91	865	903
400	JAAFGN010025953.1	8378	9108	8367	9309	+	5e-44	704	942
401	JAAFGN010026591.1	16681	17602	16627	17635	+	7.6e-111	911	1008
402	JAAFGN010026591.1	16681	17602	16648	17635	+	7.6e-111	911	987
403	JAAFGN010026591.1	16681	17602	16657	17635	+	7.6e-111	911	978
404	JAAFGN010026591.1	7346	8252	7287	8304	+	1.2e-93	868	1017
405	JAAFGN010026591.1	7346	8252	7311	8304	+	1.2e-93	868	993
406	JAAFGN010026591.1	7346	8252	7386	8304	+	1.2e-93	868	918
407	JAAFGN010026591.1	1483	2375	1446	2439	+	7.6e-92	862	993
408	JAAFGN010026591.1	1483	2375	1521	2439	+	7.6e-92	862	918
409	JAAFGN010026770.1	1125	2046	1025	2084	+	4.6e-92	900	1059
410	JAAFGN010026770.1	1125	2046	1091	2084	+	4.6e-92	900	993
411	JAAFGN010026770.1	1125	2046	1094	2084	+	4.6e-92	900	990
412	JAAFGN010026770.1	1125	2046	1166	2084	+	4.6e-92	900	918
413	JAAFGN010026770.1	1125	2046	1190	2084	+	4.6e-92	900	894
414	JAAFGN010026770.1	14739	15660	14705	15698	+	1.1e-88	901	993
415	JAAFGN010026770.1	14739	15660	14804	15698	+	1.1e-88	901	894
416	JAAFGN010027109.1	9030	9952	8996	10001	+	7.7e-95	910	1005
417	JAAFGN010027109.1	9030	9952	9071	10001	+	7.7e-95	910	930
418	JAAFGN010027109.1	9030	9952	9083	10001	+	7.7e-95	910	918
419	JAAFGN010027109.1	14267	15187	14231	15224	+	6.6e-94	906	993
420	JAAFGN010027109.1	14267	15187	14306	15224	+	6.6e-94	906	918
421	JAAFGN010027194.1	14045	13114	14045	13106	-	3e-58	924	939
422	JAAFGN010027194.1	14045	13114	14012	13106	-	3e-58	924	906
423	JAAFGN010028185.1	15742	14814	15765	14784	-	8.8e-142	906	981
424	JAAFGN010028185.1	7785	8710	7766	8714	+	4.9e-83	920	948
425	JAAFGN010028812.1	11334	10412	11386	10375	-	1.1e-97	907	1011
426	JAAFGN010029484.1	18967	19897	18966	19899	+	2.9e-56	908	933
427	JAAFGN010029484.1	12742	13598	12673	13609	+	1.1e-50	811	936
428	JAAFGN010029484.1	2009	2899	1988	2921	+	1.7e-41	836	933
429	JAAFGN010029484.1	2009	2899	1994	2921	+	1.7e-41	836	927
430	JAAFGN010029484.1	5832	6514	5574	6537	+	1.4e-24	655	963
431	JAAFGN010030144.1	9181	8258	9181	8221	-	9.2e-34	923	960
432	JAAFGN010030144.1	9181	8258	9139	8221	-	9.2e-34	923	918
433	JAAFGN010030529.1	2061	1131	2061	1122	-	4.5e-44	923	939
434	JAAFGN010030529.1	2061	1131	2028	1122	-	4.5e-44	923	906
435	JAAFGN010030883.1	6799	7720	6783	7722	+	2.4e-134	895	939
436	JAAFGN010030883.1	9885	10787	9849	10788	+	1.4e-128	893	939
437	JAAFGN010030883.1	17453	18382	17446	18385	+	8.5e-118	896	939
438	JAAFGN010030883.1	17453	18382	17482	18385	+	8.5e-118	896	903
439	JAAFGN010031063.1	17635	16703	17635	16696	-	1.8e-57	918	939
440	JAAFGN010031063.1	8680	7822	8753	7814	-	1.5e-54	834	939
441	JAAFGN010031063.1	2526	1597	2526	1587	-	1.7e-53	922	939
442	JAAFGN010031063.1	2526	1597	2505	1587	-	1.7e-53	922	918
443	JAAFGN010031228.1	17009	16184	17104	16126	-	9.4e-77	794	978
444	JAAFGN010031890.1	7697	8628	7696	8635	+	3.3e-49	924	939
445	JAAFGN010031890.1	7697	8628	7729	8635	+	3.3e-49	924	906
446	JAAFGN010032109.1	14102	13177	14136	13173	-	8.8e-101	906	963
447	JAAFGN010032109.1	14102	13177	14130	13173	-	8.8e-101	906	957
448	JAAFGN010032109.1	14102	13177	14121	13173	-	8.8e-101	906	948
449	JAAFGN010032109.1	2297	1380	2338	1375	-	2.2e-100	905	963
450	JAAFGN010032109.1	2297	1380	2323	1375	-	2.2e-100	905	948
451	JAAFGN010032737.1	984	1884	945	1938	+	5.4e-94	867	993
452	JAAFGN010032737.1	984	1884	1020	1938	+	5.4e-94	867	918
453	JAAFGN010032737.1	984	1884	1044	1938	+	5.4e-94	867	894
454	JAAFGN010032737.1	7680	8578	7645	8638	+	4.8e-93	867	993
455	JAAFGN010032737.1	7680	8578	7654	8638	+	4.8e-93	867	984
456	JAAFGN010032737.1	12127	13045	12090	13083	+	2.5e-88	898	993
457	JAAFGN010032737.1	12127	13045	12195	13083	+	2.5e-88	898	888
458	JAAFGN010033453.1	8330	9239	8277	9288	+	2.9e-102	868	1011
459	JAAFGN010033453.1	8330	9239	8298	9288	+	2.9e-102	868	990
460	JAAFGN010033453.1	12574	13489	12521	13526	+	2.1e-99	910	1005
461	JAAFGN010033453.1	12574	13489	12542	13526	+	2.1e-99	910	984
462	JAAFGN010033787.1	17514	18443	17513	18452	+	1.9e-56	921	939
463	JAAFGN010033787.1	17514	18443	17546	18452	+	1.9e-56	921	906
464	JAAFGN010033787.1	5444	6375	5422	6382	+	1.1e-52	923	960
465	JAAFGN010033787.1	5444	6375	5443	6382	+	1.1e-52	923	939
466	JAAFGN010033787.1	5444	6375	5476	6382	+	1.1e-52	923	906
467	JAAFGN010034202.1	17635	18395	17634	18567	+	1.9e-54	744	933
468	JAAFGN010034202.1	17635	18395	17667	18567	+	1.9e-54	744	900
469	JAAFGN010034202.1	6805	7563	6804	7743	+	1.1e-46	745	939
470	JAAFGN010034202.1	6805	7563	6837	7743	+	1.1e-46	745	906
471	JAAFGN010034202.1	2609	3536	2608	3547	+	2.2e-43	923	939
472	JAAFGN010034202.1	2609	3536	2641	3547	+	2.2e-43	923	906
473	JAAFGN010034202.1	13520	14050	13293	14229	+	5.8e-39	507	936
474	JAAFGN010034202.1	13520	14050	13326	14229	+	5.8e-39	507	903
475	JAAFGN010035056.1	16452	15564	16487	15548	-	2.3e-39	846	939
476	JAAFGN010037004.1	5619	4704	5676	4665	-	2.6e-111	903	1011
477	JAAFGN010037004.1	5619	4704	5655	4665	-	2.6e-111	903	990
478	JAAFGN010037004.1	5619	4704	5559	4665	-	2.6e-111	903	894
479	JAAFGN010037622.1	6204	7133	6203	7151	+	1.4e-57	922	948
480	JAAFGN010037622.1	6204	7133	6224	7151	+	1.4e-57	922	927
481	JAAFGN010037622.1	6204	7133	6236	7151	+	1.4e-57	922	915
482	JAAFGN010037686.1	4558	3620	4594	3589	-	1.6e-156	924	1005
483	JAAFGN010037686.1	8623	7686	8677	7663	-	2.8e-149	921	1014
484	JAAFGN010037686.1	8623	7686	8674	7663	-	2.8e-149	921	1011
485	JAAFGN010037686.1	8623	7686	8653	7663	-	2.8e-149	921	990
486	JAAFGN010037686.1	16317	15382	16326	15372	-	4.9e-123	919	954
487	JAAFGN010038356.1	3553	4470	3511	4474	+	9.2e-105	895	963
488	JAAFGN010038356.1	3553	4470	3526	4474	+	9.2e-105	895	948
489	JAAFGN010038356.1	16017	16935	15975	16938	+	2.3e-97	900	963
490	JAAFGN010038356.1	16017	16935	15990	16938	+	2.3e-97	900	948
491	JAAFGN010038391.1	13867	13193	13950	13011	-	6.1e-41	639	939
492	JAAFGN010039004.1	12309	11388	12408	11349	-	3e-89	903	1059
493	JAAFGN010039004.1	12309	11388	12339	11349	-	3e-89	903	990
494	JAAFGN010039004.1	12309	11388	12267	11349	-	3e-89	903	918
495	JAAFGN010039035.1	11831	12655	11735	12704	+	8.5e-78	794	969
496	JAAFGN010040400.1	13064	12142	13116	12105	-	5.2e-103	909	1011
497	JAAFGN010041261.1	13497	14326	13401	14382	+	5.1e-73	792	981
498	JAAFGN010041261.1	13497	14326	13485	14382	+	5.1e-73	792	897
499	JAAFGN010041653.1	13316	14230	13270	14251	+	6.2e-88	896	981
500	JAAFGN010041653.1	13316	14230	13303	14251	+	6.2e-88	896	948
501	JAAFGN010041653.1	605	1517	558	1551	+	8.7e-84	896	993
502	JAAFGN010041653.1	7216	8128	7169	8156	+	2.6e-82	895	987
503	JAAFGN010041837.1	6727	5793	6737	5780	-	1e-129	920	957
504	JAAFGN010041837.1	15706	14774	15718	14737	-	9.3e-127	920	981
505	JAAFGN010042174.1	9926	10846	9890	10883	+	3e-94	907	993
506	JAAFGN010042174.1	9926	10846	9965	10883	+	3e-94	907	918
507	JAAFGN010042174.1	9926	10846	9989	10883	+	3e-94	907	894
508	JAAFGN010042174.1	1299	2220	1274	2258	+	8.1e-92	902	984
509	JAAFGN010042174.1	1299	2220	1340	2258	+	8.1e-92	902	918
510	JAAFGN010042174.1	1299	2220	1364	2258	+	8.1e-92	902	894
511	JAAFGN010042398.1	13964	14790	13868	14849	+	8.1e-71	793	981
512	JAAFGN010042398.1	13964	14790	13907	14849	+	8.1e-71	793	942
513	JAAFGN010042398.1	4080	4920	3984	4965	+	1.7e-68	807	981
514	JAAFGN010042398.1	4080	4920	4023	4965	+	1.7e-68	807	942
515	JAAFGN010042972.1	963	1885	890	1892	+	1.7e-56	906	1002
516	JAAFGN010042972.1	963	1885	953	1892	+	1.7e-56	906	939
517	JAAFGN010043290.1	12831	13759	12830	13769	+	6.6e-69	925	939
518	JAAFGN010043290.1	12831	13759	12854	13769	+	6.6e-69	925	915
519	JAAFGN010044070.1	7990	7061	7990	7048	-	8.7e-56	905	942
520	JAAFGN010044070.1	2562	1631	2562	1623	-	2.2e-55	913	939
521	JAAFGN010045256.1	6405	5499	6438	5445	-	5.3e-101	871	993
522	JAAFGN010045256.1	6405	5499	6363	5445	-	5.3e-101	871	918
523	JAAFGN010045256.1	6405	5499	6339	5445	-	5.3e-101	871	894
524	JAAFGN010045343.1	2351	3111	2350	3280	+	4.2e-61	743	930
525	JAAFGN010045343.1	2351	3111	2383	3280	+	4.2e-61	743	897
526	JAAFGN010045383.1	6608	7294	6524	7463	+	2e-33	654	939
527	JAAFGN010045999.1	5690	4841	5766	4827	-	3.8e-45	826	939
528	JAAFGN010046535.1	7788	6854	7800	6819	-	5.8e-126	921	981
529	JAAFGN010046535.1	11432	10497	11444	10475	-	1.2e-121	923	969
530	JAAFGN010046535.1	11432	10497	11414	10475	-	1.2e-121	923	939
531	JAAFGN010047100.1	3774	2853	3826	2830	-	2.9e-97	904	996
532	JAAFGN010047100.1	3774	2853	3805	2830	-	2.9e-97	904	975
533	JAAFGN010047100.1	3774	2853	3751	2830	-	2.9e-97	904	921
534	JAAFGN010047154.1	10081	10996	10023	11034	+	8.8e-108	903	1011
535	JAAFGN010047154.1	10081	10996	10044	11034	+	8.8e-108	903	990
536	JAAFGN010047154.1	10081	10996	10140	11034	+	8.8e-108	903	894
537	JAAFGN010047566.1	5362	6186	5266	6235	+	1.3e-75	791	969
538	JAAFGN010047566.1	12869	13682	12744	13662	+	2.9e-75	785	918
539	JAAFGN010047566.1	12869	13682	12783	13662	+	2.9e-75	785	879
540	JAAFGN010048103.1	12744	13664	12708	13701	+	4.2e-95	908	993
541	JAAFGN010048103.1	12744	13664	12783	13701	+	4.2e-95	908	918
542	JAAFGN010048103.1	12744	13664	12807	13701	+	4.2e-95	908	894
543	JAAFGN010048103.1	6649	7568	6612	7593	+	2.4e-94	907	981
544	JAAFGN010048103.1	6649	7568	6687	7593	+	2.4e-94	907	906
545	JAAFGN010049749.1	10261	9503	10261	9331	-	1.4e-59	742	930
546	JAAFGN010049749.1	10261	9503	10240	9331	-	1.4e-59	742	909
547	JAAFGN010049749.1	10261	9503	10228	9331	-	1.4e-59	742	897
548	JAAFGN010050034.1	5958	5027	5981	4991	-	6.6e-144	910	990
549	JAAFGN010050034.1	5958	5027	5891	4991	-	6.6e-144	910	900
550	JAAFGN010050451.1	6119	5248	6176	5186	-	1.7e-60	872	990
551	JAAFGN010050451.1	6119	5248	6119	5186	-	1.7e-60	872	933
552	JAAFGN010050451.1	6119	5248	6068	5186	-	1.7e-60	872	882
553	JAAFGN010050524.1	8119	9013	8066	9062	+	1.4e-94	867	996
554	JAAFGN010050524.1	8119	9013	8087	9062	+	1.4e-94	867	975
555	JAAFGN010050524.1	8119	9013	8141	9062	+	1.4e-94	867	921
556	JAAFGN010050666.1	6272	7193	6218	7211	+	2.2e-105	909	993
557	JAAFGN010050666.1	6272	7193	6335	7211	+	2.2e-105	909	876
558	JAAFGN010050775.1	8533	9455	8499	9492	+	1.9e-97	907	993
559	JAAFGN010050775.1	8533	9455	8574	9492	+	1.9e-97	907	918
560	JAAFGN010050775.1	8533	9455	8598	9492	+	1.9e-97	907	894
561	JAAFGN010051409.1	2825	1888	2837	1883	-	4.1e-156	922	954
562	JAAFGN010051409.1	2825	1888	2834	1883	-	4.1e-156	922	951
563	JAAFGN010051458.1	12318	11389	12318	11370	-	3e-59	922	948
564	JAAFGN010051458.1	12318	11389	12285	11370	-	3e-59	922	915
565	JAAFGN010051602.1	3509	2615	3552	2559	-	9.1e-97	859	993
566	JAAFGN010051602.1	3509	2615	3477	2559	-	9.1e-97	859	918
567	JAAFGN010051602.1	3509	2615	3453	2559	-	9.1e-97	859	894
568	JAAFGN010051846.1	178	1116	177	1116	+	1.5e-122	926	939
569	JAAFGN010052143.1	9112	10043	9111	10050	+	2e-52	928	939
570	JAAFGN010052143.1	9112	10043	9144	10050	+	2e-52	928	906
571	JAAFGN010052710.1	5662	4735	5678	4730	-	2.6e-110	917	948
572	JAAFGN010053493.1	10970	11891	10936	11899	+	1.8e-90	905	963
573	JAAFGN010053493.1	10970	11891	11011	11899	+	1.8e-90	905	888
574	JAAFGN010053574.1	2559	1630	2559	1620	-	2.3e-53	922	939
575	JAAFGN010053574.1	2559	1630	2538	1620	-	2.3e-53	922	918
576	JAAFGN010053574.1	2559	1630	2526	1620	-	2.3e-53	922	906
577	JAAFGN010053971.1	6232	7137	6193	7186	+	1.2e-63	872	993
578	JAAFGN010053971.1	6232	7137	6214	7186	+	1.2e-63	872	972
579	JAAFGN010054003.1	5009	5899	4970	5963	+	3.4e-87	867	993
580	JAAFGN010054003.1	5009	5899	4979	5963	+	3.4e-87	867	984
581	JAAFGN010054003.1	5009	5899	4982	5963	+	3.4e-87	867	981
582	JAAFGN010054003.1	5009	5899	5045	5963	+	3.4e-87	867	918
583	JAAFGN010054069.1	3885	3057	3982	3004	-	4e-79	806	978
584	JAAFGN010054069.1	3885	3057	3979	3004	-	4e-79	806	975
585	JAAFGN010054069.1	3885	3057	3895	3004	-	4e-79	806	891
586	JAAFGN010054069.1	11467	10667	11590	10609	-	8.7e-74	759	981
587	JAAFGN010054200.1	2654	3576	2631	3594	+	3.8e-102	907	963
588	JAAFGN010054200.1	2654	3576	2718	3594	+	3.8e-102	907	876
589	JAAFGN010054203.1	10657	9737	10691	9698	-	1.1e-96	898	993
590	JAAFGN010054203.1	10657	9737	10682	9698	-	1.1e-96	898	984
591	JAAFGN010054203.1	10657	9737	10616	9698	-	1.1e-96	898	918
592	JAAFGN010054203.1	10657	9737	10592	9698	-	1.1e-96	898	894
593	JAAFGN010054203.1	5891	4984	5923	4930	-	2.7e-90	869	993
594	JAAFGN010054203.1	5891	4984	5848	4930	-	2.7e-90	869	918
595	JAAFGN010054203.1	5891	4984	5824	4930	-	2.7e-90	869	894
596	JAAFGN010054232.1	5587	6513	5583	6519	+	2.1e-65	921	936
597	JAAFGN010054232.1	5587	6513	5586	6519	+	2.1e-65	921	933
598	JAAFGN010054232.1	5587	6513	5610	6519	+	2.1e-65	921	909
599	JAAFGN010054296.1	5170	6068	5123	6092	+	1.9e-90	895	969
600	JAAFGN010054296.1	5170	6068	5156	6092	+	1.9e-90	895	936
601	JAAFGN010054655.1	5227	4549	5306	4367	-	6.8e-38	640	939
602	JAAFGN010055214.1	7369	6466	7423	6412	-	1.4e-94	866	1011
603	JAAFGN010055214.1	7369	6466	7369	6412	-	1.4e-94	866	957
604	JAAFGN010055214.1	7369	6466	7348	6412	-	1.4e-94	866	936
605	JAAFGN010055226.1	1157	232	1184	227	-	9.5e-103	913	957
606	JAAFGN010055226.1	1157	232	1175	227	-	9.5e-103	913	948
607	JAAFGN010055572.1	3557	4483	3523	4486	+	2.3e-103	908	963
608	JAAFGN010055572.1	3557	4483	3538	4486	+	2.3e-103	908	948
609	JAAFGN010055581.1	6932	7846	6912	7854	+	5.4e-57	891	942
610	JAAFGN010055710.1	5471	4562	5516	4535	-	2.2e-94	896	981
611	JAAFGN010055710.1	5471	4562	5483	4535	-	2.2e-94	896	948
612	JAAFGN010055710.1	11223	10329	11244	10302	-	1.1e-58	889	942
613	JAAFGN010056123.1	6473	5571	6511	5518	-	1.7e-93	864	993
614	JAAFGN010056123.1	6473	5571	6436	5518	-	1.7e-93	864	918
615	JAAFGN010056123.1	6473	5571	6412	5518	-	1.7e-93	864	894
616	JAAFGN010060473.1	2952	2117	3021	2076	-	2.8e-50	793	945
617	JAAFGN010060817.1	473	1333	406	1351	+	2.4e-55	824	945
618	JAAFGN010060817.1	9305	8454	9377	8453	-	1.3e-48	815	924
619	JAAFGN010062454.1	5036	4098	5078	4091	-	5.6e-120	913	987
620	JAAFGN010062454.1	5036	4098	5036	4091	-	5.6e-120	913	945
621	JAAFGN010062774.1	5498	4739	5498	4559	-	9.7e-44	743	939
622	JAAFGN010062774.1	5498	4739	5465	4559	-	9.7e-44	743	906
623	JAAFGN010062868.1	7857	6935	7890	6897	-	4.4e-97	909	993
624	JAAFGN010062868.1	7857	6935	7791	6897	-	4.4e-97	909	894
625	JAAFGN010062868.1	2839	1918	2872	1879	-	8e-96	905	993
626	JAAFGN010062868.1	2839	1918	2797	1879	-	8e-96	905	918
627	JAAFGN010062868.1	2839	1918	2773	1879	-	8e-96	905	894
628	JAAFGN010063027.1	4385	3454	4385	3446	-	1.5e-51	923	939
629	JAAFGN010063027.1	4385	3454	4352	3446	-	1.5e-51	923	906
630	JAAFGN010063139.1	2290	3218	2289	3222	+	8.7e-44	925	933
631	JAAFGN010063139.1	8789	9629	8610	9633	+	3.7e-39	817	1023
632	JAAFGN010063139.1	8789	9629	8700	9633	+	3.7e-39	817	933
633	JAAFGN010063139.1	8789	9629	8754	9633	+	3.7e-39	817	879
634	JAAFGN010063154.1	4096	5023	4095	5052	+	3.7e-56	910	957
635	JAAFGN010064955.1	8357	9293	8347	9301	+	1e-148	923	954
636	JAAFGN010064955.1	8357	9293	8356	9301	+	1e-148	923	945
637	JAAFGN010065311.1	2672	1741	2672	1733	-	2.4e-49	924	939
638	JAAFGN010065311.1	2672	1741	2651	1733	-	2.4e-49	924	918
639	JAAFGN010065311.1	2672	1741	2639	1733	-	2.4e-49	924	906
640	JAAFGN010067254.1	1244	2004	1243	2173	+	8e-61	743	930
641	JAAFGN010067254.1	1244	2004	1276	2173	+	8e-61	743	897
642	JAAFGN010068316.1	7242	6416	7336	6355	-	1.5e-76	805	981
643	JAAFGN010068316.1	7242	6416	7300	6355	-	1.5e-76	805	945
644	JAAFGN010068316.1	7242	6416	7297	6355	-	1.5e-76	805	942
645	JAAFGN010068316.1	1796	970	1890	939	-	1e-74	806	951
646	JAAFGN010068316.1	1796	970	1854	939	-	1e-74	806	915
647	JAAFGN010068316.1	1796	970	1851	939	-	1e-74	806	912
648	JAAFGN010070788.1	4845	3917	4860	3912	-	2.9e-105	921	948
649	JAAFGN010071092.1	7940	7190	7961	7019	-	9.7e-51	745	942
650	JAAFGN010071657.1	6868	5966	6920	5924	-	3.9e-95	867	996
651	JAAFGN010071657.1	6868	5966	6899	5924	-	3.9e-95	867	975
652	JAAFGN010071657.1	6868	5966	6845	5924	-	3.9e-95	867	921
653	JAAFGN010072695.1	5499	6425	5498	6431	+	8e-53	918	933
654	JAAFGN010072695.1	5499	6425	5531	6431	+	8e-53	918	900
655	JAAFGN010073660.1	5462	4531	5462	4523	-	2.7e-53	928	939
656	JAAFGN010073660.1	5462	4531	5429	4523	-	2.7e-53	928	906
657	JAAFGN010076911.1	4259	5194	4246	5215	+	5.8e-134	923	969
658	JAAFGN010077331.1	5329	4407	5362	4369	-	2e-98	906	993
659	JAAFGN010077331.1	5329	4407	5353	4369	-	2e-98	906	984
660	JAAFGN010077331.1	5329	4407	5287	4369	-	2e-98	906	918
661	JAAFGN010077331.1	5329	4407	5263	4369	-	2e-98	906	894
662	JAAFGN010078309.1	2763	1832	2763	1824	-	9.7e-57	925	939
663	JAAFGN010078309.1	2763	1832	2742	1824	-	9.7e-57	925	918
664	JAAFGN010079848.1	2321	1395	2321	1382	-	1.1e-71	920	939
665	JAAFGN010079848.1	2321	1395	2297	1382	-	1.1e-71	920	915
666	JAAFGN010083285.1	2587	1655	2636	1619	-	6.5e-152	910	1017
667	JAAFGN010083285.1	2587	1655	2603	1619	-	6.5e-152	910	984
668	JAAFGN010085213.1	4482	3547	4494	3525	-	2e-136	923	969
669	JAAFGN010085638.1	2133	1212	2185	1174	-	3.6e-107	908	1011
670	JAAFGN010085638.1	2133	1212	2164	1174	-	3.6e-107	908	990
671	JAAFGN010085638.1	2133	1212	2068	1174	-	3.6e-107	908	894
672	JAAFGN010086950.1	3463	4394	3462	4401	+	2.8e-45	923	939
673	JAAFGN010086950.1	3463	4394	3495	4401	+	2.8e-45	923	906
674	JAAFGN010090287.1	460	1354	425	1418	+	3.6e-88	868	993
675	JAAFGN010090287.1	460	1354	500	1418	+	3.6e-88	868	918
676	JAAFGN010090287.1	460	1354	524	1418	+	3.6e-88	868	894
677	JAAFGN010091602.1	879	10	939	24	-	6.6e-29	843	915
678	JAAFGN010092056.1	5064	4267	5188	4207	-	5.4e-78	759	981
679	JAAFGN010092088.1	644	1570	610	1573	+	1.3e-95	909	963
680	JAAFGN010092735.1	4076	4856	3951	4896	+	3.1e-68	758	945
681	JAAFGN010094023.1	1922	995	1922	983	-	9.3e-38	922	939
682	JAAFGN010094023.1	1922	995	1889	983	-	9.3e-38	922	906
683	JAAFGN010094118.1	1892	2638	1864	2794	+	7.1e-40	692	930
684	JAAFGN010094676.1	4644	3722	4684	3652	-	2.9e-102	908	1032
685	JAAFGN010094676.1	4644	3722	4528	3652	-	2.9e-102	908	876
686	JAAFGN010095974.1	649	1474	554	1532	+	2.5e-76	804	978
687	JAAFGN010095974.1	4265	5089	4169	5147	+	5.9e-76	788	978
688	JAAFGN010099306.1	3721	4626	3686	4679	+	6.2e-94	867	993
689	JAAFGN010099306.1	3721	4626	3761	4679	+	6.2e-94	867	918
690	JAAFGN010099306.1	3721	4626	3785	4679	+	6.2e-94	867	894
691	JAAFGN010103658.1	2479	3400	2426	3437	+	1.3e-105	908	1011
692	JAAFGN010103658.1	2479	3400	2438	3437	+	1.3e-105	908	999
693	JAAFGN010103658.1	2479	3400	2447	3437	+	1.3e-105	908	990
694	JAAFGN010103658.1	2479	3400	2492	3437	+	1.3e-105	908	945
695	JAAFGN010103658.1	2479	3400	2543	3437	+	1.3e-105	908	894
696	JAAFGN010106371.1	1614	789	1709	749	-	9.1e-79	794	960
697	JAAFGN010108613.1	699	1603	660	1653	+	7.2e-93	867	993
698	JAAFGN010108613.1	699	1603	669	1653	+	7.2e-93	867	984
699	JAAFGN010108613.1	699	1603	735	1653	+	7.2e-93	867	918
700	JAAFGN010108613.1	699	1603	759	1653	+	7.2e-93	867	894
701	JAAFGN010111073.1	2547	3446	2519	3449	+	1.1e-43	866	930
702	JAAFGN010111657.1	886	1817	885	1824	+	4.1e-52	923	939
703	JAAFGN010111657.1	886	1817	906	1824	+	4.1e-52	923	918
704	JAAFGN010111657.1	886	1817	918	1824	+	4.1e-52	923	906
705	JAAFGN010115215.1	2041	1110	2041	1102	-	2.7e-49	924	939
706	JAAFGN010115215.1	2041	1110	2008	1102	-	2.7e-49	924	906
707	JAAFGN010118903.1	1181	260	1214	221	-	2.9e-90	909	993
708	JAAFGN010118903.1	1181	260	1205	221	-	2.9e-90	909	984
709	JAAFGN010118903.1	1181	260	1139	221	-	2.9e-90	909	918
710	JAAFGN010118903.1	1181	260	1115	221	-	2.9e-90	909	894
711	JAAFGN010119122.1	1562	802	1562	629	-	1.1e-54	744	933
712	JAAFGN010119122.1	1562	802	1529	629	-	1.1e-54	744	900
713	JAAFGN010119255.1	3800	2931	3814	2917	-	4.2e-32	842	897
714	JAAFGN010119387.1	1656	2466	1560	2538	+	7.2e-74	794	978
715	JAAFGN010119387.1	1656	2466	1599	2538	+	7.2e-74	794	939
716	JAAFGN010122423.1	1169	2093	1168	2107	+	2.1e-36	907	939
717	JAAFGN010124175.1	3206	2310	3242	2246	-	2.3e-90	862	996
718	JAAFGN010124175.1	3206	2310	3233	2246	-	2.3e-90	862	987
719	JAAFGN010124175.1	3206	2310	3167	2246	-	2.3e-90	862	921
