count	sca	fr	to	real_fr	real_to	strand	evalue	hmmlen	len_cds
359	JAAFGN010020604.1	8538	9499	8501	9530	+	1.7e-139	930	1029
360	JAAFGN010020604.1	8538	9499	8543	9530	+	1.7e-139	930	987
361	JAAFGN010020604.1	8538	9499	8636	9530	+	1.7e-139	930	894
362	JAAFGN010020604.1	12535	13494	12484	13534	+	1.5e-136	934	1050
363	JAAFGN010020604.1	12535	13494	12496	13534	+	1.5e-136	934	1038
364	JAAFGN010020604.1	12535	13494	12538	13534	+	1.5e-136	934	996
365	JAAFGN010020604.1	12535	13494	12631	13534	+	1.5e-136	934	903
366	JAAFGN010020604.1	17522	18494	17471	18512	+	6.2e-135	922	1041
367	JAAFGN010020604.1	17522	18494	17483	18512	+	6.2e-135	922	1029
368	JAAFGN010020604.1	17522	18494	17525	18512	+	6.2e-135	922	987
369	JAAFGN010020604.1	17522	18494	17618	18512	+	6.2e-135	922	894
370	JAAFGN010020604.1	22193	23155	22144	23185	+	4.8e-133	935	1041
371	JAAFGN010020604.1	22193	23155	22156	23185	+	4.8e-133	935	1029
372	JAAFGN010020604.1	22193	23155	22198	23185	+	4.8e-133	935	987
373	JAAFGN010020604.1	22193	23155	22291	23185	+	4.8e-133	935	894
374	JAAFGN010020762.1	22789	23735	22788	23727	+	3.7e-189	939	939
375	JAAFGN010020762.1	11214	12157	11213	12155	+	5.9e-183	940	942
376	JAAFGN010020762.1	17107	18049	17106	18045	+	1.9e-180	937	939
377	JAAFGN010020762.1	1179	247	1179	246	-	2.1e-162	936	933
378	JAAFGN010020870.1	5934	4994	5934	4977	-	6.2e-180	939	957
379	JAAFGN010020870.1	5934	4994	5916	4977	-	6.2e-180	939	939
380	JAAFGN010020870.1	12681	11742	12681	11742	-	1.8e-161	937	939
381	JAAFGN010020973.1	23207	24105	23218	24139	+	5.1e-88	886	921
382	JAAFGN010020973.1	13272	14154	13283	14213	+	1.7e-86	877	930
383	JAAFGN010020973.1	6841	7741	6855	7815	+	1.4e-85	873	960
384	JAAFGN010021427.1	7001	6051	6983	6041	-	5.4e-169	917	942
385	JAAFGN010021427.1	22442	23382	22441	23374	+	2e-168	939	933
386	JAAFGN010021667.1	21655	20687	21669	20706	-	7.2e-126	942	963
387	JAAFGN010021667.1	14537	13570	14552	13589	-	1.5e-125	941	963
388	JAAFGN010021851.1	4625	3655	4730	3638	-	5.2e-127	932	1092
389	JAAFGN010021851.1	4625	3655	4673	3638	-	5.2e-127	932	1035
390	JAAFGN010021851.1	4625	3655	4643	3638	-	5.2e-127	932	1005
391	JAAFGN010021851.1	11121	10141	11150	10139	-	9e-124	938	1011
392	JAAFGN010021851.1	11121	10141	11129	10139	-	9e-124	938	990
393	JAAFGN010021851.1	26227	25263	26221	25264	-	1.9e-120	931	957
394	JAAFGN010021851.1	19939	18986	19939	18985	-	3.5e-113	935	954
395	JAAFGN010021858.1	17173	16234	17173	16237	-	4.2e-165	937	936
396	JAAFGN010021858.1	8789	7850	8789	7853	-	2e-161	937	936
397	JAAFGN010023027.1	24608	23587	24597	23619	-	1e-157	928	978
398	JAAFGN010023027.1	7628	8580	7637	8573	+	1.5e-155	921	936
399	JAAFGN010023383.1	24205	23209	24219	23208	-	1.6e-229	943	1011
400	JAAFGN010023383.1	24205	23209	24198	23208	-	1.6e-229	943	990
401	JAAFGN010023383.1	16300	15317	16317	15315	-	3.4e-215	943	1002
402	JAAFGN010023383.1	16300	15317	16299	15315	-	3.4e-215	943	984
403	JAAFGN010023494.1	7378	6423	7378	6427	-	1.3e-173	924	951
404	JAAFGN010024041.1	23047	22095	23119	22090	-	6.6e-75	917	1029
405	JAAFGN010024041.1	23047	22095	23047	22090	-	6.6e-75	917	957
406	JAAFGN010024293.1	9954	10923	9969	10911	+	5e-134	940	942
407	JAAFGN010024293.1	3246	4225	3263	4202	+	1.4e-132	951	939
408	JAAFGN010024293.1	17834	18808	17847	18789	+	3.5e-131	948	942
409	JAAFGN010024654.1	17611	16656	17611	16660	-	4.1e-171	938	951
410	JAAFGN010024654.1	17611	16656	17599	16660	-	4.1e-171	938	939
411	JAAFGN010025218.1	19389	18392	19404	18393	-	7.9e-221	943	1011
412	JAAFGN010025218.1	19389	18392	19389	18393	-	7.9e-221	943	996
413	JAAFGN010025218.1	19389	18392	19287	18393	-	7.9e-221	943	894
414	JAAFGN010025218.1	22560	21568	22575	21564	-	2e-216	943	1011
415	JAAFGN010025218.1	22560	21568	22560	21564	-	2e-216	943	996
416	JAAFGN010025218.1	22560	21568	22458	21564	-	2e-216	943	894
417	JAAFGN010025470.1	23084	24077	23083	24076	+	3.9e-224	943	993
418	JAAFGN010025470.1	23084	24077	23158	24076	+	3.9e-224	943	918
419	JAAFGN010025470.1	23084	24077	23182	24076	+	3.9e-224	943	894
420	JAAFGN010025470.1	9936	10924	9935	10937	+	2.7e-221	942	1002
421	JAAFGN010025470.1	9936	10924	10010	10937	+	2.7e-221	942	927
422	JAAFGN010025470.1	9936	10924	10034	10937	+	2.7e-221	942	903
423	JAAFGN010025953.1	8368	9312	8367	9309	+	6.9e-178	940	942
424	JAAFGN010025953.1	14631	13691	14631	13689	-	3.3e-175	938	942
425	JAAFGN010025953.1	1950	1009	1950	1011	-	5.7e-173	937	939
426	JAAFGN010026591.1	7312	8304	7287	8304	+	3e-227	943	1017
427	JAAFGN010026591.1	7312	8304	7311	8304	+	3e-227	943	993
428	JAAFGN010026591.1	7312	8304	7386	8304	+	3e-227	943	918
429	JAAFGN010026591.1	16648	17623	16627	17635	+	8.1e-227	934	1008
430	JAAFGN010026591.1	16648	17623	16648	17635	+	8.1e-227	934	987
431	JAAFGN010026591.1	16648	17623	16657	17635	+	8.1e-227	934	978
432	JAAFGN010026591.1	1447	2441	1446	2439	+	8.4e-225	943	993
433	JAAFGN010026591.1	1447	2441	1521	2439	+	8.4e-225	943	918
434	JAAFGN010026770.1	1091	2084	1025	2084	+	1.2e-226	942	1059
435	JAAFGN010026770.1	1091	2084	1091	2084	+	1.2e-226	942	993
436	JAAFGN010026770.1	1091	2084	1094	2084	+	1.2e-226	942	990
437	JAAFGN010026770.1	1091	2084	1166	2084	+	1.2e-226	942	918
438	JAAFGN010026770.1	1091	2084	1190	2084	+	1.2e-226	942	894
439	JAAFGN010026770.1	14706	15699	14705	15698	+	8.2e-220	943	993
440	JAAFGN010026770.1	14706	15699	14804	15698	+	8.2e-220	943	894
441	JAAFGN010027109.1	8997	9989	8996	10001	+	2.1e-224	943	1005
442	JAAFGN010027109.1	8997	9989	9071	10001	+	2.1e-224	943	930
443	JAAFGN010027109.1	8997	9989	9083	10001	+	2.1e-224	943	918
444	JAAFGN010027109.1	14232	15226	14231	15224	+	1.1e-222	943	993
445	JAAFGN010027109.1	14232	15226	14306	15224	+	1.1e-222	943	918
446	JAAFGN010027194.1	14047	13099	14045	13106	-	2.4e-187	938	939
447	JAAFGN010027194.1	14047	13099	14012	13106	-	2.4e-187	938	906
448	JAAFGN010028069.1	10216	11156	10215	11157	+	1.8e-177	938	942
449	JAAFGN010028069.1	17049	17993	17048	17987	+	3.1e-175	938	939
450	JAAFGN010028185.1	15762	14812	15765	14784	-	4.1e-109	914	981
451	JAAFGN010028185.1	7767	8732	7766	8714	+	3.2e-85	939	948
452	JAAFGN010028812.1	11369	10383	11386	10375	-	6e-218	942	1011
453	JAAFGN010029484.1	18967	19909	18966	19899	+	6.3e-188	936	933
454	JAAFGN010029484.1	1995	2938	1988	2921	+	2.5e-182	937	933
455	JAAFGN010029484.1	1995	2938	1994	2921	+	2.5e-182	937	927
456	JAAFGN010029484.1	12674	13621	12673	13609	+	3.6e-179	942	936
457	JAAFGN010030144.1	9177	8238	9181	8221	-	2.2e-105	911	960
458	JAAFGN010030144.1	9177	8238	9139	8221	-	2.2e-105	911	918
459	JAAFGN010030529.1	2074	1118	2061	1122	-	2.3e-183	937	939
460	JAAFGN010030529.1	2074	1118	2028	1122	-	2.3e-183	937	906
461	JAAFGN010030883.1	17430	18400	17446	18385	+	1.2e-132	944	939
462	JAAFGN010030883.1	17430	18400	17482	18385	+	1.2e-132	944	903
463	JAAFGN010030883.1	6765	7728	6783	7722	+	2.9e-128	940	939
464	JAAFGN010030883.1	9831	10809	9849	10788	+	2.9e-118	947	939
465	JAAFGN010031063.1	2526	1585	2526	1587	-	1.4e-187	938	939
466	JAAFGN010031063.1	2526	1585	2505	1587	-	1.4e-187	938	918
467	JAAFGN010031063.1	17635	16689	17635	16696	-	9.5e-187	939	939
468	JAAFGN010031063.1	8753	7809	8753	7814	-	1.7e-180	939	939
469	JAAFGN010031228.1	17116	16156	17104	16126	-	2.5e-153	913	978
470	JAAFGN010031890.1	7689	8643	7696	8635	+	1.1e-186	922	939
471	JAAFGN010031890.1	7689	8643	7729	8635	+	1.1e-186	922	906
472	JAAFGN010032109.1	2325	1346	2338	1375	-	5.9e-133	943	963
473	JAAFGN010032109.1	2325	1346	2323	1375	-	5.9e-133	943	948
474	JAAFGN010032109.1	14121	13155	14136	13173	-	3.8e-128	948	963
475	JAAFGN010032109.1	14121	13155	14130	13173	-	3.8e-128	948	957
476	JAAFGN010032109.1	14121	13155	14121	13173	-	3.8e-128	948	948
477	JAAFGN010032737.1	12091	13085	12090	13083	+	5e-229	943	993
478	JAAFGN010032737.1	12091	13085	12195	13083	+	5e-229	943	888
479	JAAFGN010032737.1	7646	8638	7645	8638	+	3.1e-228	942	993
480	JAAFGN010032737.1	7646	8638	7654	8638	+	3.1e-228	942	984
481	JAAFGN010032737.1	949	1940	945	1938	+	5.8e-223	941	993
482	JAAFGN010032737.1	949	1940	1020	1938	+	5.8e-223	941	918
483	JAAFGN010032737.1	949	1940	1044	1938	+	5.8e-223	941	894
484	JAAFGN010033453.1	8295	9288	8277	9288	+	6.5e-225	943	1011
485	JAAFGN010033453.1	8295	9288	8298	9288	+	6.5e-225	943	990
486	JAAFGN010033453.1	12543	13527	12521	13526	+	5e-216	943	1005
487	JAAFGN010033453.1	12543	13527	12542	13526	+	5e-216	943	984
488	JAAFGN010033787.1	17514	18457	17513	18452	+	2e-192	938	939
489	JAAFGN010033787.1	17514	18457	17546	18452	+	2e-192	938	906
490	JAAFGN010033787.1	5439	6390	5422	6382	+	1.6e-186	938	960
491	JAAFGN010033787.1	5439	6390	5443	6382	+	1.6e-186	938	939
492	JAAFGN010033787.1	5439	6390	5476	6382	+	1.6e-186	938	906
493	JAAFGN010034202.1	17635	18582	17634	18567	+	1.1e-189	946	933
494	JAAFGN010034202.1	17635	18582	17667	18567	+	1.1e-189	946	900
495	JAAFGN010034202.1	13294	14234	13293	14229	+	4.3e-181	938	936
496	JAAFGN010034202.1	13294	14234	13326	14229	+	4.3e-181	938	903
497	JAAFGN010034202.1	6809	7748	6804	7743	+	1.1e-180	906	939
498	JAAFGN010034202.1	6809	7748	6837	7743	+	1.1e-180	906	906
499	JAAFGN010034202.1	2609	3552	2608	3547	+	9.7e-179	938	939
500	JAAFGN010034202.1	2609	3552	2641	3547	+	9.7e-179	938	906
501	JAAFGN010035056.1	16487	15547	16487	15548	-	2.1e-173	938	939
502	JAAFGN010037004.1	5666	4673	5676	4665	-	2.1e-213	942	1011
503	JAAFGN010037004.1	5666	4673	5655	4665	-	2.1e-213	942	990
504	JAAFGN010037004.1	5666	4673	5559	4665	-	2.1e-213	942	894
505	JAAFGN010037622.1	6195	7149	6203	7151	+	6.9e-187	937	948
506	JAAFGN010037622.1	6195	7149	6224	7151	+	6.9e-187	937	927
507	JAAFGN010037622.1	6195	7149	6236	7151	+	6.9e-187	937	915
508	JAAFGN010037686.1	4577	3601	4594	3589	-	4e-127	937	1005
509	JAAFGN010037686.1	8645	7674	8677	7663	-	1e-119	929	1014
510	JAAFGN010037686.1	8645	7674	8674	7663	-	1e-119	929	1011
511	JAAFGN010037686.1	8645	7674	8653	7663	-	1e-119	929	990
512	JAAFGN010037686.1	16326	15371	16326	15372	-	1.5e-110	928	954
513	JAAFGN010038356.1	3525	4491	3511	4474	+	1.3e-132	937	963
514	JAAFGN010038356.1	3525	4491	3526	4474	+	1.3e-132	937	948
515	JAAFGN010038356.1	15990	16958	15975	16938	+	1.3e-129	942	963
516	JAAFGN010038356.1	15990	16958	15990	16938	+	1.3e-129	942	948
517	JAAFGN010038391.1	13950	13011	13950	13011	-	1.9e-164	937	939
518	JAAFGN010039004.1	12341	11345	12408	11349	-	9.3e-222	943	1059
519	JAAFGN010039004.1	12341	11345	12339	11349	-	9.3e-222	943	990
520	JAAFGN010039004.1	12341	11345	12267	11349	-	9.3e-222	943	918
521	JAAFGN010039035.1	11724	12683	11735	12704	+	1.9e-160	918	969
522	JAAFGN010040400.1	13101	12113	13116	12105	-	1.6e-223	943	1011
523	JAAFGN010041159.1	14085	13139	14085	13140	-	3.9e-170	942	945
524	JAAFGN010041159.1	4822	3876	4822	3883	-	1.3e-169	944	939
525	JAAFGN010041261.1	13392	14353	13401	14382	+	2.4e-152	921	981
526	JAAFGN010041261.1	13392	14353	13485	14382	+	2.4e-152	921	897
527	JAAFGN010041653.1	569	1534	558	1551	+	8.4e-156	928	993
528	JAAFGN010041653.1	13281	14238	13270	14251	+	1e-153	923	981
529	JAAFGN010041653.1	13281	14238	13303	14251	+	1e-153	923	948
530	JAAFGN010041653.1	7180	8140	7169	8156	+	2.9e-149	925	987
531	JAAFGN010041837.1	15726	14768	15718	14737	-	1e-114	929	981
532	JAAFGN010041837.1	6743	5781	6737	5780	-	2e-112	929	957
533	JAAFGN010042174.1	1268	2260	1274	2258	+	2.7e-229	950	984
534	JAAFGN010042174.1	1268	2260	1340	2258	+	2.7e-229	950	918
535	JAAFGN010042174.1	1268	2260	1364	2258	+	2.7e-229	950	894
536	JAAFGN010042174.1	9891	10883	9890	10883	+	4.3e-224	943	993
537	JAAFGN010042174.1	9891	10883	9965	10883	+	4.3e-224	943	918
538	JAAFGN010042174.1	9891	10883	9989	10883	+	4.3e-224	943	894
539	JAAFGN010042398.1	13859	14812	13868	14849	+	8.6e-154	922	981
540	JAAFGN010042398.1	13859	14812	13907	14849	+	8.6e-154	922	942
541	JAAFGN010042398.1	3978	4933	3984	4965	+	1.1e-150	924	981
542	JAAFGN010042398.1	3978	4933	4023	4965	+	1.1e-150	924	942
543	JAAFGN010042972.1	936	1903	890	1892	+	3e-177	938	1002
544	JAAFGN010042972.1	936	1903	953	1892	+	3e-177	938	939
545	JAAFGN010042972.1	13793	14735	13792	14731	+	1.7e-168	943	939
546	JAAFGN010043290.1	12830	13785	12830	13769	+	9.9e-145	929	939
547	JAAFGN010043290.1	12830	13785	12854	13769	+	9.9e-145	929	915
548	JAAFGN010044070.1	7990	7041	7990	7048	-	2.7e-187	944	942
549	JAAFGN010044070.1	2562	1620	2562	1623	-	5.6e-183	937	939
550	JAAFGN010045256.1	6438	5444	6438	5445	-	8.7e-225	943	993
551	JAAFGN010045256.1	6438	5444	6363	5445	-	8.7e-225	943	918
552	JAAFGN010045256.1	6438	5444	6339	5445	-	8.7e-225	943	894
553	JAAFGN010045343.1	2351	3291	2350	3280	+	3e-185	934	930
554	JAAFGN010045343.1	2351	3291	2383	3280	+	3e-185	934	897
555	JAAFGN010045383.1	6525	7464	6524	7463	+	7.1e-161	937	939
556	JAAFGN010045999.1	5766	4815	5766	4827	-	4.4e-179	946	939
557	JAAFGN010045999.1	11609	10663	11609	10664	-	8.4e-174	944	945
558	JAAFGN010046535.1	11459	10484	11444	10475	-	1.5e-117	931	969
559	JAAFGN010046535.1	11459	10484	11414	10475	-	1.5e-117	931	939
560	JAAFGN010046535.1	7808	6849	7800	6819	-	8.1e-115	929	981
561	JAAFGN010047100.1	3813	2816	3826	2830	-	4.6e-216	951	996
562	JAAFGN010047100.1	3813	2816	3805	2830	-	4.6e-216	951	975
563	JAAFGN010047100.1	3813	2816	3751	2830	-	4.6e-216	951	921
564	JAAFGN010047154.1	10034	11027	10023	11034	+	5.5e-211	942	1011
565	JAAFGN010047154.1	10034	11027	10044	11034	+	5.5e-211	942	990
566	JAAFGN010047154.1	10034	11027	10140	11034	+	5.5e-211	942	894
567	JAAFGN010047566.1	5258	6223	5266	6235	+	5.3e-158	918	969
568	JAAFGN010047566.1	12733	13699	12744	13662	+	1.1e-145	934	918
569	JAAFGN010047566.1	12733	13699	12783	13662	+	1.1e-145	934	879
570	JAAFGN010048103.1	12709	13703	12708	13701	+	5e-227	943	993
571	JAAFGN010048103.1	12709	13703	12783	13701	+	5e-227	943	918
572	JAAFGN010048103.1	12709	13703	12807	13701	+	5e-227	943	894
573	JAAFGN010048103.1	6613	7593	6612	7593	+	1.5e-222	942	981
574	JAAFGN010048103.1	6613	7593	6687	7593	+	1.5e-222	942	906
575	JAAFGN010049414.1	12230	13172	12229	13168	+	9.6e-164	944	939
576	JAAFGN010049749.1	10261	9321	10261	9331	-	5.1e-184	935	930
577	JAAFGN010049749.1	10261	9321	10240	9331	-	5.1e-184	935	909
578	JAAFGN010049749.1	10261	9321	10228	9331	-	5.1e-184	935	897
579	JAAFGN010050034.1	5962	5011	5981	4991	-	1.8e-107	911	990
580	JAAFGN010050034.1	5962	5011	5891	4991	-	1.8e-107	911	900
581	JAAFGN010050451.1	6139	5171	6176	5186	-	1.2e-109	944	990
582	JAAFGN010050451.1	6139	5171	6119	5186	-	1.2e-109	944	933
583	JAAFGN010050451.1	6139	5171	6068	5186	-	1.2e-109	944	882
584	JAAFGN010050524.1	8080	9077	8066	9062	+	6.7e-214	951	996
585	JAAFGN010050524.1	8080	9077	8087	9062	+	6.7e-214	951	975
586	JAAFGN010050524.1	8080	9077	8141	9062	+	6.7e-214	951	921
587	JAAFGN010050666.1	6233	7226	6218	7211	+	2.7e-217	943	993
588	JAAFGN010050666.1	6233	7226	6335	7211	+	2.7e-217	943	876
589	JAAFGN010050775.1	8500	9488	8499	9492	+	5.8e-229	943	993
590	JAAFGN010050775.1	8500	9488	8574	9492	+	5.8e-229	943	918
591	JAAFGN010050775.1	8500	9488	8598	9492	+	5.8e-229	943	894
592	JAAFGN010051409.1	2838	1872	2837	1883	-	1.9e-125	937	954
593	JAAFGN010051409.1	2838	1872	2834	1883	-	1.9e-125	937	951
594	JAAFGN010051458.1	12323	11375	12318	11370	-	1.1e-186	937	948
595	JAAFGN010051458.1	12323	11375	12285	11370	-	1.1e-186	937	915
596	JAAFGN010051602.1	3552	2557	3552	2559	-	1.3e-230	943	993
597	JAAFGN010051602.1	3552	2557	3477	2559	-	1.3e-230	943	918
598	JAAFGN010051602.1	3552	2557	3453	2559	-	1.3e-230	943	894
599	JAAFGN010051846.1	176	1119	177	1116	+	3.6e-137	945	939
600	JAAFGN010052143.1	9112	10057	9111	10050	+	4.5e-190	940	939
601	JAAFGN010052143.1	9112	10057	9144	10050	+	4.5e-190	940	906
602	JAAFGN010052710.1	5678	4718	5678	4730	-	1.2e-130	943	948
603	JAAFGN010053493.1	10937	11916	10936	11899	+	3.3e-221	940	963
604	JAAFGN010053493.1	10937	11916	11011	11899	+	3.3e-221	940	888
605	JAAFGN010053574.1	2559	1614	2559	1620	-	2.4e-189	940	939
606	JAAFGN010053574.1	2559	1614	2538	1620	-	2.4e-189	940	918
607	JAAFGN010053574.1	2559	1614	2526	1620	-	2.4e-189	940	906
608	JAAFGN010053971.1	6215	7160	6193	7186	+	1.2e-98	906	993
609	JAAFGN010053971.1	6215	7160	6214	7186	+	1.2e-98	906	972
610	JAAFGN010054003.1	4971	5958	4970	5963	+	9.3e-219	950	993
611	JAAFGN010054003.1	4971	5958	4979	5963	+	9.3e-219	950	984
612	JAAFGN010054003.1	4971	5958	4982	5963	+	9.3e-219	950	981
613	JAAFGN010054003.1	4971	5958	5045	5963	+	9.3e-219	950	918
614	JAAFGN010054069.1	11603	10634	11674	10609	-	5e-158	930	1065
615	JAAFGN010054069.1	11603	10634	11590	10609	-	5e-158	930	981
616	JAAFGN010054069.1	3991	3028	3982	3004	-	9.8e-158	921	978
617	JAAFGN010054069.1	3991	3028	3979	3004	-	9.8e-158	921	975
618	JAAFGN010054069.1	3991	3028	3895	3004	-	9.8e-158	921	891
619	JAAFGN010054200.1	2623	3609	2631	3594	+	2.9e-216	943	963
620	JAAFGN010054200.1	2623	3609	2718	3594	+	2.9e-216	943	876
621	JAAFGN010054203.1	10691	9704	10691	9698	-	4.5e-224	942	993
622	JAAFGN010054203.1	10691	9704	10682	9698	-	4.5e-224	942	984
623	JAAFGN010054203.1	10691	9704	10616	9698	-	4.5e-224	942	918
624	JAAFGN010054203.1	10691	9704	10592	9698	-	4.5e-224	942	894
625	JAAFGN010054203.1	5925	4929	5923	4930	-	4.7e-224	942	993
626	JAAFGN010054203.1	5925	4929	5848	4930	-	4.7e-224	942	918
627	JAAFGN010054203.1	5925	4929	5824	4930	-	4.7e-224	942	894
628	JAAFGN010054232.1	5587	6539	5583	6519	+	5.3e-138	951	936
629	JAAFGN010054232.1	5587	6539	5586	6519	+	5.3e-138	951	933
630	JAAFGN010054232.1	5587	6539	5610	6519	+	5.3e-138	951	909
631	JAAFGN010054296.1	5127	6079	5009	6092	+	6.1e-152	923	1083
632	JAAFGN010054296.1	5127	6079	5123	6092	+	6.1e-152	923	969
633	JAAFGN010054296.1	5127	6079	5156	6092	+	6.1e-152	923	936
634	JAAFGN010054655.1	5306	4367	5306	4367	-	1.8e-165	937	939
635	JAAFGN010055214.1	7409	6420	7423	6412	-	1e-219	943	1011
636	JAAFGN010055214.1	7409	6420	7369	6412	-	1e-219	943	957
637	JAAFGN010055214.1	7409	6420	7348	6412	-	1e-219	943	936
638	JAAFGN010055226.1	1179	211	1184	227	-	3.6e-126	942	957
639	JAAFGN010055226.1	1179	211	1175	227	-	3.6e-126	942	948
640	JAAFGN010055572.1	3539	4506	3523	4486	+	4.4e-134	950	963
641	JAAFGN010055572.1	3539	4506	3538	4486	+	4.4e-134	950	948
642	JAAFGN010055581.1	6895	7846	6912	7854	+	3.8e-89	918	942
643	JAAFGN010055710.1	5509	4557	5516	4535	-	7.2e-154	922	981
644	JAAFGN010055710.1	5509	4557	5483	4535	-	7.2e-154	922	948
645	JAAFGN010055710.1	11256	10307	11244	10302	-	1.5e-90	911	942
646	JAAFGN010056123.1	6511	5526	6511	5518	-	4.9e-223	942	993
647	JAAFGN010056123.1	6511	5526	6436	5518	-	4.9e-223	942	918
648	JAAFGN010056123.1	6511	5526	6412	5518	-	4.9e-223	942	894
649	JAAFGN010060473.1	3021	2080	3021	2076	-	2.7e-178	915	945
650	JAAFGN010060817.1	407	1348	406	1351	+	1.9e-183	935	945
651	JAAFGN010060817.1	9377	8453	9377	8453	-	2.1e-179	919	924
652	JAAFGN010062454.1	5046	4075	5078	4091	-	1.8e-114	941	987
653	JAAFGN010062454.1	5046	4075	5036	4091	-	1.8e-114	941	945
654	JAAFGN010062774.1	5498	4559	5498	4559	-	3.2e-187	938	939
655	JAAFGN010062774.1	5498	4559	5465	4559	-	3.2e-187	938	906
656	JAAFGN010062868.1	2872	1880	2872	1879	-	1.2e-227	943	993
657	JAAFGN010062868.1	2872	1880	2797	1879	-	1.2e-227	943	918
658	JAAFGN010062868.1	2872	1880	2773	1879	-	1.2e-227	943	894
659	JAAFGN010062868.1	7890	6898	7890	6897	-	1.1e-226	943	993
660	JAAFGN010062868.1	7890	6898	7791	6897	-	1.1e-226	943	894
661	JAAFGN010063027.1	4390	3442	4385	3446	-	2.4e-187	938	939
662	JAAFGN010063027.1	4390	3442	4352	3446	-	2.4e-187	938	906
663	JAAFGN010063139.1	2284	3233	2289	3222	+	3.3e-130	939	933
664	JAAFGN010063139.1	8697	9647	8610	9633	+	1.3e-121	944	1023
665	JAAFGN010063139.1	8697	9647	8700	9633	+	1.3e-121	944	933
666	JAAFGN010063139.1	8697	9647	8754	9633	+	1.3e-121	944	879
667	JAAFGN010063154.1	4096	5046	4095	5052	+	1.4e-179	943	957
668	JAAFGN010064955.1	8339	9312	8347	9301	+	4.5e-124	931	954
669	JAAFGN010064955.1	8339	9312	8356	9301	+	4.5e-124	931	945
670	JAAFGN010065311.1	2687	1726	2672	1733	-	9.7e-188	929	939
671	JAAFGN010065311.1	2687	1726	2651	1733	-	9.7e-188	929	918
672	JAAFGN010065311.1	2687	1726	2639	1733	-	9.7e-188	929	906
673	JAAFGN010067254.1	1244	2184	1243	2173	+	2.1e-186	935	930
674	JAAFGN010067254.1	1244	2184	1276	2173	+	2.1e-186	935	897
675	JAAFGN010067911.1	529	1470	528	1467	+	1.6e-182	940	939
676	JAAFGN010068316.1	7341	6391	7336	6355	-	1.6e-159	926	981
677	JAAFGN010068316.1	7341	6391	7300	6355	-	1.6e-159	926	945
678	JAAFGN010068316.1	7341	6391	7297	6355	-	1.6e-159	926	942
679	JAAFGN010068316.1	1901	945	1890	939	-	1.8e-157	925	951
680	JAAFGN010068316.1	1901	945	1854	939	-	1.8e-157	925	915
681	JAAFGN010068316.1	1901	945	1851	939	-	1.8e-157	925	912
682	JAAFGN010070788.1	4860	3900	4860	3912	-	1.8e-125	944	948
683	JAAFGN010071092.1	7968	6998	7961	7019	-	2.1e-93	940	942
684	JAAFGN010071657.1	6906	5910	6920	5924	-	2.7e-216	950	996
685	JAAFGN010071657.1	6906	5910	6899	5924	-	2.7e-216	950	975
686	JAAFGN010071657.1	6906	5910	6845	5924	-	2.7e-216	950	921
687	JAAFGN010072695.1	5499	6442	5498	6431	+	3.7e-186	938	933
688	JAAFGN010072695.1	5499	6442	5531	6431	+	3.7e-186	938	900
689	JAAFGN010073612.1	4203	3264	4203	3294	-	4.9e-180	937	909
690	JAAFGN010073660.1	5462	4517	5462	4523	-	1.3e-191	940	939
691	JAAFGN010073660.1	5462	4517	5429	4523	-	1.3e-191	940	906
692	JAAFGN010076911.1	4239	5208	4246	5215	+	5.9e-117	931	969
693	JAAFGN010077331.1	5362	4370	5362	4369	-	2.1e-232	949	993
694	JAAFGN010077331.1	5362	4370	5353	4369	-	2.1e-232	949	984
695	JAAFGN010077331.1	5362	4370	5287	4369	-	2.1e-232	949	918
696	JAAFGN010077331.1	5362	4370	5263	4369	-	2.1e-232	949	894
697	JAAFGN010078309.1	2763	1821	2763	1824	-	2.1e-191	937	939
698	JAAFGN010078309.1	2763	1821	2742	1824	-	2.1e-191	937	918
699	JAAFGN010079848.1	2322	1372	2321	1382	-	8.3e-146	929	939
700	JAAFGN010079848.1	2322	1372	2297	1382	-	8.3e-146	929	915
701	JAAFGN010083285.1	2613	1633	2636	1619	-	1.7e-121	929	1017
702	JAAFGN010083285.1	2613	1633	2603	1619	-	1.7e-121	929	984
703	JAAFGN010085213.1	4502	3526	4494	3525	-	4.8e-118	935	969
704	JAAFGN010085638.1	2169	1173	2185	1174	-	3.7e-214	943	1011
705	JAAFGN010085638.1	2169	1173	2164	1174	-	3.7e-214	943	990
706	JAAFGN010085638.1	2169	1173	2068	1174	-	3.7e-214	943	894
707	JAAFGN010086950.1	3463	4409	3462	4401	+	1.5e-187	938	939
708	JAAFGN010086950.1	3463	4409	3495	4401	+	1.5e-187	938	906
709	JAAFGN010090287.1	426	1418	425	1418	+	1.8e-223	942	993
710	JAAFGN010090287.1	426	1418	500	1418	+	1.8e-223	942	918
711	JAAFGN010090287.1	426	1418	524	1418	+	1.8e-223	942	894
712	JAAFGN010091602.1	949	4	939	24	-	3.3e-105	926	915
713	JAAFGN010092056.1	5201	4247	5188	4207	-	1.8e-161	921	981
714	JAAFGN010092088.1	625	1593	610	1573	+	4.1e-122	942	963
715	JAAFGN010092735.1	3942	4874	3951	4896	+	2.7e-142	901	945
716	JAAFGN010092796.1	441	1304	418	1366	+	1.2e-89	839	948
717	JAAFGN010094023.1	1922	979	1922	983	-	8.3e-174	938	939
718	JAAFGN010094023.1	1922	979	1889	983	-	8.3e-174	938	906
